C/H,N/H,Mg/H,Si/H,O/H,Fe/H,S/H,He/H,mass,name
0.00016788759560851677,4.2194292442897646e-05,3.0403437381899474e-05,2.0216858579484355e-05,0.0003058710571573487,1.1507435294958358e-05,8.241578098917721e-06,0.07971312764414866,0.8850399877632925,22000199-5455411
0.00010006469674132074,2.514127008500748e-05,1.518169326141063e-05,1.2059188278061205e-05,0.00018217876879923902,6.292923906168684e-06,4.907912284908959e-06,0.07939556308395844,0.8571457796056038,00040489-0056005
0.0002554453689520775,6.417256584074513e-05,3.21968245453641e-05,3.075873415194088e-05,0.00046519168702580414,1.8765465151606652e-05,1.2532998853080476e-05,0.08009106561583312,1.0836806327379416,14004717-4503470
0.00013472236006517154,3.385591875625693e-05,2.31408026731362e-05,1.6222547891646597e-05,0.0002452529160889415,8.900316076696659e-06,6.60902032176697e-06,0.07955774537698479,0.8785472345814701,18110010-4500587
0.0001252010516285112,3.143508137112017e-05,1.899411403172237e-05,1.5079579594840959e-05,0.00022808686828360236,8.170064954903043e-06,6.143048617859866e-06,0.07950959506926643,1.0600372258113966,14282181-0857081
0.00013133675210044414,3.2976599787475095e-05,2.630249286769038e-05,1.5812331290511056e-05,0.00023910155429887606,8.63991424779563e-06,6.437427097912304e-06,0.07954930139477946,0.9181101226024104,15093392-4010562
0.00016722905423378342,4.201138359231606e-05,3.5654754027675254e-05,2.013966599927257e-05,0.0003046137848646192,1.1456085446561881e-05,8.206201477538814e-06,0.07972017754171068,0.9094787109427712,18184093-4510088
0.00017523487718360258,4.406954926700093e-05,2.604278459829501e-05,2.111278995845128e-05,0.0003189318539939571,1.2097552489012808e-05,8.600329787334748e-06,0.07973587754677133,1.1565486281251434,15103006-4249548
0.00014800876543167937,3.720559264115002e-05,1.9571442965031456e-05,1.7834683401696462e-05,0.00026970336906637104,9.93712498379094e-06,7.2590745849230235e-06,0.07960792059154703,1.0094956521571017,00043235-0101385
0.00012975294888641764,3.261960419519872e-05,2.541144467572913e-05,1.564488073305642e-05,0.00023640376311402002,8.523824196305832e-06,6.361683105999942e-06,0.0795412384669341,1.0768272018079108,14201405-1502122
0.00023409284608450132,5.882352818814982e-05,3.082817700132243e-05,2.8192615347628247e-05,0.0004264530961552698,1.6960357472624225e-05,1.14865281504617e-05,0.0799971471636447,0.8787684668441109,04005018-4232138
0.00015380486871241028,3.863081756054699e-05,2.0802972276590468e-05,1.8523854913685843e-05,0.0002802418781606044,1.0389822974180201e-05,7.542856034419673e-06,0.07963486263519261,0.8422107713854757,14385875-3658564
0.0001723329758314287,4.3315008878662916e-05,3.08693720788966e-05,2.0764529309016325e-05,0.0003139481351761351,1.1864943495410987e-05,8.46179185909016e-06,0.07973300183983652,0.8755856455820946,15295726-1526012
0.00020275312566756312,5.09410886053582e-05,2.601970100059577e-05,2.4412084609352117e-05,0.00036913995092219894,1.4331735767921726e-05,9.947534424553925e-06,0.07985343782069922,0.873320378717826,19402263-4655362
0.00021564670732993085,5.421546216133585e-05,4.3171046995590034e-05,2.5969597644198204e-05,0.00039269609682056236,1.5411595577508872e-05,1.0582508065384582e-05,0.07994131835824475,0.908845914055592,15392486-0457578
0.0001301385508032515,3.269932231182999e-05,2.3733757379634108e-05,1.568386212331295e-05,0.00023715955353738376,8.551684444276771e-06,6.388125505864795e-06,0.07953974325181357,0.8801250943497534,13003541-4104306
0.0001440370832191725,3.620750193552021e-05,2.4618934083323904e-05,1.7345538518841096e-05,0.00026210485389647565,9.62397761280354e-06,7.067307994985747e-06,0.07960007789539045,0.8885297228594661,13522027-0451224
0.0001828878213391248,4.593427655666676e-05,2.857102311415616e-05,2.2023347038841046e-05,0.0003331260044641773,1.2711978242246396e-05,8.974181920876616e-06,0.07977356690917517,1.1199147370202236,10000235-4054552
0.00016098650016524628,4.0422765847065615e-05,2.0447871761512766e-05,1.936637212495671e-05,0.00029297863728071827,1.0946683345380013e-05,7.891423615100156e-06,0.07966425367188347,0.9783263292425928,07213905-0035383
0.0001513297110412459,3.802529725710226e-05,1.760623033951208e-05,1.823720913477827e-05,0.0002755325871751586,1.0192584608646454e-05,7.424567766459301e-06,0.07961804336395106,0.9128182423562816,10005873-1757279
0.000153288252880593,3.849893995948561e-05,1.8323710608142852e-05,1.847398351055023e-05,0.0002792071957328544,1.034909646071054e-05,7.521446061679145e-06,0.07962787957524979,0.9087110040822344,00493547-4957322
0.00028357901199111736,7.128755466279087e-05,3.681146599071871e-05,3.416151763226242e-05,0.0005165954924867185,2.121064366956095e-05,1.391734510917633e-05,0.08022102522306733,0.9868819277466084,15302354-4140348
0.00011708685147298633,2.9412550252187577e-05,2.19004588639991e-05,1.4086586612331983e-05,0.00021321973204686953,7.55498809367512e-06,5.745028829257784e-06,0.07948049506311985,1.576906219232336,14594014-3700595
0.0001609582415373176,4.043454989324147e-05,3.1392240220940084e-05,1.9382834216986246e-05,0.0002930413094743274,1.09536866572518e-05,7.895691873154962e-06,0.07968513367966507,2.308680098731509,15165709-4132420
0.00014525583406516267,3.64970534115718e-05,2.040264833032383e-05,1.7484037067056253e-05,0.0002644680064430824,9.713796796422318e-06,7.1253523068250186e-06,0.07959739650046957,0.8818267599399398,08003353-1403268
0.00012959715078332635,3.257644709069923e-05,1.4202915053711569e-05,1.5611596208207817e-05,0.00023624933421269708,8.50889811658511e-06,6.3600518951469195e-06,0.07951946762479949,0.8645940428701896,06011882-6155133
0.00012707415751106666,3.1956944964841846e-05,1.541238225190619e-05,1.5313369201484415e-05,0.00023163015436360887,8.321838524274632e-06,6.2395852571390664e-06,0.07951106362173069,0.9889202281244274,04293309-3000113
0.00013905440148844625,3.491671760762271e-05,1.963753298651588e-05,1.6739554262150465e-05,0.0002533066412989476,9.233596172883358e-06,6.82004221088504e-06,0.07956969841063483,0.9558684233304748,15045624-4010154
0.00012392605744195983,3.1169118187113605e-05,2.119462212621987e-05,1.4928377657238271e-05,0.000225722643757232,8.0804991049559e-06,6.082794479044863e-06,0.07950839598842914,0.9670693680011682,10004836-0559592
0.00018770356648732211,4.718242486138438e-05,2.5567434143608803e-05,2.2606935733205842e-05,0.00034188961131757464,1.3104083652780278e-05,9.204482945973613e-06,0.07978848317233646,0.818949766854617,05001670-5153212
4.054818821850286e-05,1.0184896787668088e-05,5.082081015731851e-06,4.8868908023701365e-06,7.398774338537096e-05,2.1957382839819997e-06,1.987943016271258e-06,0.07912560541867165,0.8197948307083683,01384839-5951308
0.00018313774091308286,4.603832420797318e-05,3.44860372874903e-05,2.2061627652974158e-05,0.0003339362984142654,1.2743424816089974e-05,8.992494534850775e-06,0.07978641868397457,0.9861305607954924,15295636-1524068
0.000309654369426093,7.781121332017463e-05,4.957859586671986e-05,3.729920637272507e-05,0.0005642124550408711,2.3501821777883576e-05,1.519584254457248e-05,0.08035751407158342,0.9158055079221143,09595760-4054211
0.00016973164207270176,4.261798155838547e-05,3.398162777050232e-05,2.043535050382314e-05,0.0003090245209622303,1.165113257025722e-05,8.325720009542614e-06,0.07972743322633905,1.00242871115306,15050787-4009102
0.00013858863027198,3.483141754246539e-05,2.330720644592889e-05,1.6693213514856543e-05,0.0002524022393982392,9.20154171466393e-06,6.7967733793698755e-06,0.0795746713759853,0.97068362392137,10243246-3546189
8.793510834604197e-05,2.211349849689911e-05,1.2121504450288229e-05,1.0590711209201719e-05,0.00016021461320975359,5.412683603646649e-06,4.315890295224173e-06,0.07933857133643053,0.879203090817027,05194588-4649155
9.694703014179946e-05,2.4374628953312948e-05,1.3345748210224954e-05,1.1676953916380285e-05,0.00017665029912848566,6.066773970168862e-06,4.758860068442153e-06,0.07937908447208143,0.6999970000000003,03195523-5612096
0.00019185873115230427,4.819646644739909e-05,2.4343383990063837e-05,2.310831014685328e-05,0.00034941331544505015,1.3444463057215807e-05,9.4182900562379e-06,0.07980386961948312,0.991576857705978,18590643-6501319
0.0002923258536335945,7.346555255895038e-05,5.413999794269314e-05,3.521301020030832e-05,0.0005326683684649227,2.1976990471689537e-05,1.4346622670403894e-05,0.08029163196638847,0.9471436370172048,15101353-3813426
0.0002396730763588307,6.0233029401043765e-05,3.159340477613651e-05,2.8879759894551606e-05,0.00043661934646157315,1.743378159476358e-05,1.1762445247676224e-05,0.0800225802419286,1.0208771677000372,14405755-3658339
0.0002703136739234541,6.791632258251886e-05,3.6522675280445765e-05,3.256001486948281e-05,0.0004923945785125306,2.005365613104152e-05,1.3254958181940857e-05,0.08016331559618717,0.878749717317436,00043350-0054556
0.00021240875531617476,5.3390064413657366e-05,2.8044611531436795e-05,2.5605374722457578e-05,0.00038719471148006014,1.5151984304566915e-05,1.0431657871021359e-05,0.07989940144915213,0.8189821985115792,00104194-0335485
0.00013582178723550945,3.4146082632300695e-05,1.5789729169247644e-05,1.63639152238308e-05,0.0002475357591830081,8.992009494756145e-06,6.6696570238726645e-06,0.0795489317224119,0.9293285850763572,01244307-3701261
0.00032355262620045364,8.134472154536046e-05,6.472775352993259e-05,3.8971711795508504e-05,0.0005894137349389297,2.473740070697876e-05,1.5881715157962844e-05,0.08044598418999356,1.4121582313413013,14594419-4300199
0.0003333786252212641,8.377504566262076e-05,5.398324322119376e-05,4.015669345934312e-05,0.0006074657632594569,2.561651536364527e-05,1.636119864597846e-05,0.08046811905012023,0.9890634880229549,14000298-4232403
0.00013558017772957235,3.408736158671689e-05,1.4666329938308237e-05,1.634412510363299e-05,0.0002471451915596367,8.975445704012932e-06,6.655991813242024e-06,0.0795458649498284,0.9486028382426546,14500158-1959473
9.555075012910781e-05,2.4028918265646404e-05,1.1072779689752604e-05,1.1508022112838965e-05,0.0001741066703602898,5.962951481839991e-06,4.688332300661486e-06,0.07936885185613314,0.7181206075855792,21242505-4307582
0.00016874437078561507,4.241183000536555e-05,3.0057335897934555e-05,2.0327091054523354e-05,0.00030742071376810005,1.1579292113801037e-05,8.28105977625974e-06,0.07971614076771295,0.883290150780414,11401713-1816224
0.0003884802875998758,9.764453003317515e-05,5.270934119869161e-05,4.679991934707635e-05,0.0007077104524471138,3.061697093202316e-05,1.906560046681463e-05,0.08070335904449302,1.1158746407566775,10593190-4053221
0.00018501819824430819,4.651269054014439e-05,2.8873060770800192e-05,2.2296552238864953e-05,0.00033718088884455814,1.2896545199253214e-05,9.083469619666393e-06,0.07978361011173499,0.8980988760366676,01204937-6008550
0.00016924721009321653,4.254930691793345e-05,2.8627023377876673e-05,2.0377327326227512e-05,0.00030844646823917593,1.1619099413786199e-05,8.302337832776308e-06,0.07971569452823514,0.917263446321632,12401720-3703504
0.00016107678410871206,4.044144559226223e-05,2.113631853037366e-05,1.938850275874472e-05,0.00029317349590514397,1.0956198811945224e-05,7.897706027916804e-06,0.07966601703245695,2.019827167936586,10274137-4051494
0.0001323422365023897,3.321166844274281e-05,2.283904889656907e-05,1.5935396963941145e-05,0.00024092558664958396,8.712007129937827e-06,6.491462065124622e-06,0.07954698100631245,1.8387159646529567,13011519-4108391
0.00010688079917359746,2.687733219922998e-05,1.3899396879568508e-05,1.286375239734484e-05,0.00019463241714659827,6.79815929150402e-06,5.246859029482769e-06,0.07942209656927049,0.9040333347039428,03362412-3455471
